"PVWatts: Hourly PV Performance Data"
"Requested Location:","new york"
"Location:","Lat, Lng: 40.73, -74.02"
"Lat (deg N):","40.73"
"Lng (deg W):","74.02"
"Elev (m):","0"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","3","3","0","0","12","4","0","12","0","0"
"11","3","4","0","0","11","6","0","11","0","0"
"11","3","5","0","0","9","8","0","9","0","0"
"11","3","6","0","0","9","8","0","9","0","0"
"11","3","7","525","45","9","8","232.378","11.391","753.178","716.588"
"11","3","8","449","98","9","8","353.795","13.399","1241.49","1191.592"
"11","3","9","841","75","10","8","662.573","19.091","2307.417","2220.766"
"11","3","10","898","77","11","7","788.201","23.263","2714.446","2610.975"
"11","3","11","924","75","12","6","843.409","26.661","2864.513","2754.451"
"11","3","12","918","74","12","6","818.101","26.289","2780.613","2674.262"
"11","3","13","891","68","13","5","717.302","27.001","2415.98","2324.994"
"11","3","14","435","118","13","5","393.391","20.531","1350.876","1297.692"
"11","3","15","686","45","12","4","329.293","18.582","1065.665","1020.813"
"11","3","16","0","30","9","4","30.852","8.774","114.119","91.599"
"11","3","17","0","0","8","4","0","8","0","0"
"11","3","18","0","0","7","4","0","7","0","0"
"11","3","19","0","0","7","4","0","7","0","0"
"11","3","20","0","0","6","4","0","6","0","0"
"11","3","21","0","0","5","4","0","5","0","0"
"11","3","22","0","0","5","5","0","5","0","0"
"11","3","23","0","0","4","5","0","4","0","0"
"11","4","0","0","0","3","4","0","3","0","0"
"11","4","1","0","0","2","4","0","2","0","0"
"11","4","2","0","0","2","4","0","2","0","0"
"11","4","3","0","0","2","3","0","2","0","0"
"11","4","4","0","0","2","3","0","2","0","0"
"11","4","5","0","0","2","3","0","2","0","0"
"11","4","6","0","0","2","3","0","2","0","0"
"11","4","7","73","59","4","3","89.741","4.333","324.445","297.713"
"11","4","8","149","128","5","3","218.208","8.796","793.082","755.488"
"11","4","9","68","184","6","3","239.803","10.685","876.786","837.037"
"11","4","10","38","210","7","3","250.401","12.003","912.389","871.704"
"11","4","11","8","188","8","4","192.808","11.211","705.476","670.068"
"11","4","12","0","152","8","4","148.665","10.099","546.714","515.085"
"11","4","13","0","42","9","4","39.856","8.577","147.551","124.388"
"11","4","14","0","65","9","4","61.728","8.826","228.275","203.52"
"11","4","15","0","36","9","5","34.137","8.346","126.505","103.748"
"11","4","16","0","4","9","5","3.78","7.701","14.049","0"
"11","4","17","0","0","9","5","0","9","0","0"
"11","4","18","0","0","9","5","0","9","0","0"
"11","4","19","0","0","10","4","0","10","0","0"
"11","4","20","0","0","10","4","0","10","0","0"
"11","4","21","0","0","9","5","0","9","0","0"
"11","4","22","0","0","9","6","0","9","0","0"
"11","4","23","0","0","9","6","0","9","0","0"
"11","5","0","0","0","9","7","0","9","0","0"
"11","5","1","0","0","9","7","0","9","0","0"
"11","5","2","0","0","8","7","0","8","0","0"
"11","5","3","0","0","8","8","0","8","0","0"
"11","5","4","0","0","8","8","0","8","0","0"
"11","5","5","0","0","7","8","0","7","0","0"
"11","5","6","0","0","7","8","0","7","0","0"
"11","5","7","541","42","7","9","231.812","9.2","754.069","717.457"
"11","5","8","754","62","8","9","468.796","13.639","1627.125","1565.149"
"11","5","9","384","163","9","9","452.151","14.601","1613.947","1552.406"
"11","5","10","122","232","10","9","350.853","14.205","1264.516","1213.935"
"11","5","11","0","163","10","9","160.013","11.505","584.812","552.297"
"11","5","12","487","184","11","9","605.471","18.49","2136.395","2056.352"
"11","5","13","876","71","11","8","705.334","20.961","2442.632","2350.564"
"11","5","14","811","61","10","8","541.466","17.615","1868.16","1797.933"
"11","5","15","652","47","9","7","315.103","13.511","1042.424","998.219"
"11","5","16","225","16","8","6","71.167","8.398","211.4","186.983"
"11","5","17","0","0","7","6","0","7","0","0"
"11","5","18","0","0","6","6","0","6","0","0"
"11","5","19","0","0","6","6","0","6","0","0"
"11","5","20","0","0","5","5","0","5","0","0"
"11","5","21","0","0","5","5","0","5","0","0"
"11","5","22","0","0","4","5","0","4","0","0"
"11","5","23","0","0","4","5","0","4","0","0"
"11","6","0","0","0","3","5","0","3","0","0"
"11","6","1","0","0","3","5","0","3","0","0"
"11","6","2","0","0","3","5","0","3","0","0"
"11","6","3","0","0","3","5","0","3","0","0"
"11","6","4","0","0","3","6","0","3","0","0"
"11","6","5","0","0","4","6","0","4","0","0"
"11","6","6","0","0","4","6","0","4","0","0"
"11","6","7","252","51","5","6","146.974","6.301","501.179","470.59"
"11","6","8","680","59","7","7","425.601","12.847","1482.034","1424.764"
"11","6","9","581","117","9","8","533.665","16.238","1885.213","1814.382"
"11","6","10","871","73","11","8","754.803","21.629","2617.683","2518.35"
"11","6","11","884","74","12","8","801.758","23.534","2762.221","2656.674"
"11","6","12","873","74","13","7","774.833","25.215","2645.695","2545.172"
"11","6","13","681","100","13","7","607.838","22.505","2091.875","2013.507"
"11","6","14","273","136","13","7","311.481","17.56","1088.366","1042.879"
"11","6","15","277","70","12","6","195.118","14.622","661.122","626.793"
"11","6","16","0","14","11","6","13.264","10.24","48.747","27.452"
"11","6","17","0","0","9","5","0","9","0","0"
"11","6","18","0","0","8","5","0","8","0","0"
"11","6","19","0","0","8","5","0","8","0","0"
"11","6","20","0","0","7","5","0","7","0","0"
"11","6","21","0","0","7","5","0","7","0","0"
"11","6","22","0","0","6","5","0","6","0","0"
"11","6","23","0","0","6","4","0","6","0","0"
"11","7","0","0","0","6","4","0","6","0","0"
"11","7","1","0","0","6","3","0","6","0","0"
"11","7","2","0","0","5","3","0","5","0","0"
"11","7","3","0","0","5","3","0","5","0","0"
"11","7","4","0","0","5","2","0","5","0","0"
"11","7","5","0","0","5","2","0","5","0","0"
"11","7","6","0","0","5","2","0","5","0","0"
"11","7","7","441","43","7","2","198.682","10.443","645.929","611.965"
"11","7","8","667","66","9","3","427.137","18.178","1452.776","1396.431"
"11","7","9","774","78","12","3","612.146","26.126","2061.017","1983.8"
"11","7","10","850","76","14","4","745.322","30.026","2484.15","2390.385"
"11","7","11","862","79","16","4","787.557","33.145","2591.308","2493.087"
"11","7","12","849","79","17","5","765.314","31.895","2530.906","2435.209"
"11","7","13","810","75","17","5","664.111","29.903","2204.488","2121.846"
"11","7","14","726","66","16","5","495.422","25.457","1648.205","1585.529"
"11","7","15","563","49","15","5","282.529","20.016","909.495","868.886"
"11","7","16","137","13","14","5","48.915","14.063","145.716","122.589"
"11","7","17","0","0","13","5","0","13","0","0"
"11","7","18","0","0","12","5","0","12","0","0"
"11","7","19","0","0","12","5","0","12","0","0"
"11","7","20","0","0","12","5","0","12","0","0"
"11","7","21","0","0","12","5","0","12","0","0"
"11","7","22","0","0","12","5","0","12","0","0"
"11","7","23","0","0","11","5","0","11","0","0"
"11","8","0","0","0","10","5","0","10","0","0"
"11","8","1","0","0","9","6","0","9","0","0"
"11","8","2","0","0","7","7","0","7","0","0"
"11","8","3","0","0","6","7","0","6","0","0"
"11","8","4","0","0","5","7","0","5","0","0"
"11","8","5","0","0","5","6","0","5","0","0"
"11","8","6","0","0","5","6","0","5","0","0"
"11","8","7","476","37","5","6","202.062","7.276","660.181","625.875"
"11","8","8","375","100","6","6","313.263","10.517","1113.221","1067.033"
"11","8","9","862","67","7","6","654.72","17.695","2290.036","2204.069"
"11","8","10","280","212","8","5","456.85","16.637","1625.748","1563.818"
"11","8","11","508","180","8","5","624.286","19.583","2192.562","2110.379"
"11","8","12","0","128","9","5","124.116","11.061","454.507","424.965"
"11","8","13","2","152","9","5","151.887","10.774","556.84","524.977"
"11","8","14","732","74","8","5","508.439","16.816","1760.647","1694.168"
"11","8","15","565","54","7","5","287.714","12.072","960.653","918.679"
"11","8","16","0","19","6","5","18.228","5.385","68.421","46.761"
"11","8","17","0","0","5","6","0","5","0","0"
"11","8","18","0","0","4","6","0","4","0","0"
"11","8","19","0","0","3","5","0","3","0","0"
"11","8","20","0","0","2","5","0","2","0","0"
"11","8","21","0","0","1","5","0","1","0","0"
"11","8","22","0","0","1","5","0","1","0","0"
"11","8","23","0","0","1","4","0","1","0","0"
"11","9","0","0","0","1","4","0","1","0","0"
"11","9","1","0","0","1","4","0","1","0","0"
"11","9","2","0","0","1","4","0","1","0","0"
"11","9","3","0","0","1","4","0","1","0","0"
"11","9","4","0","0","0","4","0","0","0","0"
"11","9","5","0","0","0","4","0","0","0","0"
"11","9","6","0","0","0","4","0","0","0","0"
"11","9","7","523","39","1","5","217.757","3.813","719.51","683.757"
"11","9","8","748","59","2","5","454.123","9.834","1597.648","1536.644"
"11","9","9","846","70","3","5","645.326","14.977","2284.518","2198.767"
"11","9","10","897","75","3","5","768.971","17.706","2713.56","2610.127"
"11","9","11","401","205","4","5","555.26","14.738","1994.046","1919.296"
"11","9","12","527","164","4","5","608.382","15.423","2175.058","2093.545"
"11","9","13","142","197","5","5","317.406","10.811","1158.574","1111.091"
"11","9","14","137","141","4","5","233.055","7.661","855.592","816.395"
"11","9","15","395","57","3","5","225.503","6.366","779.211","741.968"
"11","9","16","194","12","2","5","58.961","2.06","178.187","154.428"
"11","9","17","0","0","0","5","0","0","0","0"
"11","9","18","0","0","0","5","0","0","0","0"
"11","9","19","0","0","0","4","0","0","0","0"
"11","9","20","0","0","0","4","0","0","0","0"
"11","9","21","0","0","-1","4","0","-1","0","0"
"11","9","22","0","0","-1","3","0","-1","0","0"
"11","9","23","0","0","-2","3","0","-2","0","0"
"11","10","0","0","0","-2","3","0","-2","0","0"
"11","10","1","0","0","-2","3","0","-2","0","0"
"11","10","2","0","0","-2","2","0","-2","0","0"
"11","10","3","0","0","-2","2","0","-2","0","0"
"11","10","4","0","0","-2","2","0","-2","0","0"
"11","10","5","0","0","-2","2","0","-2","0","0"
"11","10","6","0","0","-1","2","0","-1","0","0"
"11","10","7","448","41","0","1","195.46","3.949","649.126","615.086"
"11","10","8","659","69","1","1","421.209","13.491","1460.673","1404.079"
"11","10","9","750","86","2","1","601.625","21.226","2071.153","1993.559"
"11","10","10","456","172","3","1","551.721","21.531","1916.92","1844.959"
"11","10","11","857","84","4","1","787.905","29.273","2640.511","2540.209"
"11","10","12","845","84","5","1","761.044","30.475","2533.017","2437.233"
"11","10","13","798","81","6","1","656.525","28.24","2195.404","2113.112"
"11","10","14","711","71","6","2","490.017","19.726","1672.88","1609.38"
"11","10","15","530","52","5","2","270.247","12.216","900.777","860.398"
"11","10","16","36","10","3","3","19.502","2.333","65.587","43.979"
"11","10","17","0","0","3","3","0","3","0","0"
"11","10","18","0","0","3","4","0","3","0","0"
"11","10","19","0","0","3","4","0","3","0","0"
"11","10","20","0","0","3","5","0","3","0","0"
"11","10","21","0","0","3","5","0","3","0","0"
"11","10","22","0","0","3","5","0","3","0","0"
"11","10","23","0","0","3","5","0","3","0","0"
"11","11","0","0","0","3","5","0","3","0","0"
"11","11","1","0","0","3","5","0","3","0","0"
"11","11","2","0","0","3","5","0","3","0","0"
"11","11","3","0","0","3","5","0","3","0","0"
"11","11","4","0","0","3","5","0","3","0","0"
"11","11","5","0","0","3","4","0","3","0","0"
"11","11","6","0","0","3","4","0","3","0","0"
"11","11","7","161","51","5","4","112.316","5.835","388.813","360.711"
"11","11","8","310","102","7","5","280.549","11.272","995.025","952.121"
"11","11","9","218","171","8","6","330.944","12.947","1191.622","1143.183"
"11","11","10","124","217","9","6","334.509","14.084","1205.697","1156.849"
"11","11","11","225","231","10","6","434.607","16.864","1547.064","1487.709"
"11","11","12","383","195","11","5","519.759","20.521","1816.5","1748.087"
"11","11","13","745","93","11","5","634.908","22.906","2177.637","2096.025"
"11","11","14","681","74","12","4","475.453","22.296","1604.118","1542.901"
"11","11","15","299","62","10","3","192.226","14.218","646.97","612.982"
"11","11","16","61","10","8","2","27.132","7.331","86.765","64.762"
"11","11","17","0","0","8","2","0","8","0","0"
"11","11","18","0","0","8","2","0","8","0","0"
"11","11","19","0","0","8","1","0","8","0","0"
"11","11","20","0","0","8","1","0","8","0","0"
"11","11","21","0","0","7","1","0","7","0","0"
"11","11","22","0","0","7","1","0","7","0","0"
"11","11","23","0","0","7","1","0","7","0","0"
"11","12","0","0","0","6","3","0","6","0","0"
"11","12","1","0","0","6","4","0","6","0","0"
"11","12","2","0","0","5","5","0","5","0","0"
"11","12","3","0","0","5","6","0","5","0","0"
"11","12","4","0","0","4","6","0","4","0","0"
"11","12","5","0","0","4","6","0","4","0","0"
"11","12","6","0","0","4","6","0","4","0","0"
"11","12","7","0","20","4","6","18.945","3.028","71.834","50.11"
"11","12","8","0","4","4","6","3.784","2.785","14.364","0"
"11","12","9","0","43","4","6","40.795","3.42","154.423","131.128"
"11","12","10","0","38","5","6","36.058","4.391","135.927","112.989"
"11","12","11","0","97","4","6","92.681","4.382","349.392","322.134"
"11","12","12","0","103","4","6","98.802","4.565","372.174","344.43"
"11","12","13","0","73","3","7","69.355","3.039","262.963","237.505"
"11","12","14","0","50","3","7","47.445","2.654","180.185","156.386"
"11","12","15","0","11","2","7","10.407","1.031","39.797","18.666"
"11","12","16","0","0","2","7","0","2","0","0"
"11","12","17","0","0","2","7","0","2","0","0"
"11","12","18","0","0","2","7","0","2","0","0"
"11","12","19","0","0","2","7","0","2","0","0"
"11","12","20","0","0","2","7","0","2","0","0"
"11","12","21","0","0","1","7","0","1","0","0"
"11","12","22","0","0","1","7","0","1","0","0"
"11","12","23","0","0","1","8","0","1","0","0"
"11","13","0","0","0","1","8","0","1","0","0"
"11","13","1","0","0","1","8","0","1","0","0"
"11","13","2","0","0","1","8","0","1","0","0"
"11","13","3","0","0","0","8","0","0","0","0"
"11","13","4","0","0","0","8","0","0","0","0"
"11","13","5","0","0","0","8","0","0","0","0"
"11","13","6","0","0","0","8","0","0","0","0"
"11","13","7","248","52","0","8","143.994","1.034","499.724","469.169"
"11","13","8","555","86","1","8","383.019","5.697","1376.789","1322.81"
"11","13","9","755","88","2","8","600.735","10.136","2171.775","2090.387"
"11","13","10","878","79","3","8","754.574","13.614","2710.33","2607.037"
"11","13","11","921","75","4","8","813.896","15.638","2904.172","2792.333"
"11","13","12","931","70","4","8","797.266","15.446","2843.768","2734.629"
"11","13","13","903","63","5","8","696.188","14.944","2472.099","2378.827"
"11","13","14","825","56","4","8","528.564","11.365","1867.094","1796.905"
"11","13","15","651","41","3","7","298.102","7.181","1003.224","960.096"
"11","13","16","0","0","2","7","0","2","0","0"
"11","13","17","0","0","1","7","0","1","0","0"
"11","13","18","0","0","0","6","0","0","0","0"
"11","13","19","0","0","0","6","0","0","0","0"
"11","13","20","0","0","0","6","0","0","0","0"
"11","13","21","0","0","0","6","0","0","0","0"
"11","13","22","0","0","0","6","0","0","0","0"
"11","13","23","0","0","-1","6","0","-1","0","0"
"11","14","0","0","0","-1","7","0","-1","0","0"
"11","14","1","0","0","-2","7","0","-2","0","0"
"11","14","2","0","0","-2","7","0","-2","0","0"
"11","14","3","0","0","-2","6","0","-2","0","0"
"11","14","4","0","0","-3","6","0","-3","0","0"
"11","14","5","0","0","-3","6","0","-3","0","0"
"11","14","6","0","0","-2","6","0","-2","0","0"
"11","14","7","478","35","-1","6","193.554","1.097","641.25","607.398"
"11","14","8","715","57","1","6","425.32","7.458","1505.901","1447.87"
"11","14","9","821","69","3","6","615.942","13.137","2194.411","2112.157"
"11","14","10","870","75","4","5","741.382","18.121","2608.732","2509.777"
"11","14","11","885","77","5","5","785.787","20.192","2746.067","2641.224"
"11","14","12","873","77","6","4","764.954","22.982","2636.036","2535.925"
"11","14","13","832","73","7","4","662.654","21.698","2282.214","2196.554"
"11","14","14","742","64","7","4","490.838","17.708","1686.557","1622.597"
"11","14","15","554","47","6","5","270.168","10.692","900.735","860.357"
"11","14","16","0","0","5","5","0","5","0","0"
"11","14","17","0","0","3","5","0","3","0","0"
"11","14","18","0","0","3","5","0","3","0","0"
"11","14","19","0","0","2","5","0","2","0","0"
"11","14","20","0","0","1","4","0","1","0","0"
"11","14","21","0","0","1","4","0","1","0","0"
"11","14","22","0","0","1","4","0","1","0","0"
"11","14","23","0","0","0","4","0","0","0","0"
"11","15","0","0","0","0","4","0","0","0","0"
"11","15","1","0","0","0","4","0","0","0","0"
